93.7526,-200.43,1792.13;84.8772,-352.217,1747.33;88.1673,-477.556,1728.97;103.61,-668.549,1706.83;123.187,-636.897,1711.82;225.814,-619.002,1639.17;295.205,-383.765,1650.54;320.888,-182.079,1616.96;371.513,-114.787,1601.85;398.471,-49.0256,1666.39;351.682,-57.7566,1632.02;81.622,-640.927,1729.63;-34.2276,-627.354,1736.48;-119.867,-414.146,1835.43;-187.658,-219.926,1870.48;-182.49,-172.073,1949.02;-211.964,-143.504,1864.05;-218.141,-113.837,1941.55;170.047,-196.918,1765.11;179.668,158.164,1783.44;192.338,487.401,1867.05;202.372,598.288,1743.33;24.9548,-203.594,1816.49;-6.34634,150.189,1826.35;-15.6067,493.023,1845.64;-79.197,583.993,1740.13;97.2293,-733.085,1674.25;22.3903,-822.908,1592.31;70.8397,-833.69,1589.25;168.311,-783.37,1614.81;28.42,-842.835,1633.3;56.9346,-805.889,1739.94;
95.3841,-200.875,1792.56;85.0572,-352.082,1746.19;87.8193,-477.152,1726.06;103.226,-667.893,1701.95;122.84,-636.199,1706.48;223.518,-613.161,1632.58;293.038,-377.878,1641.5;312.66,-176.782,1601.09;358.542,-106.398,1585;383.922,-45.3709,1654.61;338.834,-51.8705,1619.54;81.9502,-640.537,1725.71;-33.4918,-628.865,1739.38;-116.917,-417.891,1844.76;-186.348,-223.928,1877.87;-170.631,-171.565,1952;-222.258,-96.3535,1927.89;-220.932,-125.065,1957;170.599,-196.87,1762.75;179.796,158.16,1781.72;195.199,485.809,1870.82;202.435,596.651,1746.88;27.5592,-204.483,1819.44;-7.36487,148.964,1828.05;-16.5846,491.528,1851.25;-89.3306,581.253,1750.73;95.9534,-732.205,1669.12;17.6971,-822.891,1591.46;65.9002,-834.351,1587.25;164.662,-784.707,1608.84;24.6767,-841.963,1632.69;56.7202,-802.99,1737.59;
95.3841,-200.875,1792.56;85.0572,-352.082,1746.19;87.8193,-477.152,1726.06;103.226,-667.893,1701.95;122.84,-636.199,1706.48;223.518,-613.161,1632.58;293.038,-377.878,1641.5;312.66,-176.782,1601.09;358.542,-106.398,1585;383.922,-45.3709,1654.61;338.834,-51.8705,1619.54;81.9502,-640.537,1725.71;-33.4918,-628.865,1739.38;-116.917,-417.891,1844.76;-186.348,-223.928,1877.87;-170.631,-171.565,1952;-222.258,-96.3535,1927.89;-220.932,-125.065,1957;170.599,-196.87,1762.75;179.796,158.16,1781.72;195.199,485.809,1870.82;202.435,596.651,1746.88;27.5592,-204.483,1819.44;-7.36487,148.964,1828.05;-16.5846,491.528,1851.25;-89.3306,581.253,1750.73;95.9534,-732.205,1669.12;17.6971,-822.891,1591.46;65.9002,-834.351,1587.25;164.662,-784.707,1608.84;24.6767,-841.963,1632.69;56.7202,-802.99,1737.59;
95.4884,-202.182,1791.91;83.7245,-352.919,1745.26;86.2712,-477.716,1724.76;104.221,-667.61,1698.44;123.37,-635.614,1702.26;220.527,-610.193,1624.87;287.105,-374.416,1631.46;303.492,-174.86,1584.32;349.681,-104.356,1570.56;365.737,-53.2317,1650.01;330.053,-50.8703,1606.53;83.6291,-640.902,1723.39;-31.34,-630.217,1739.87;-114.064,-421.125,1848.49;-182.898,-231.287,1899.63;-165.085,-167.091,1963.01;-214.373,-91.8199,1935.11;-215.618,-120.756,1961.97;169.156,-197.701,1758.85;178.902,156.58,1780.14;196.779,483.295,1870.01;200.327,597.212,1749.11;29.0593,-206.219,1821.72;-9.47283,146.23,1831.03;-20.3759,488.088,1855.3;-98.9199,579.67,1761.43;96.6409,-731.712,1665.54;13.2305,-825.355,1597.84;60.7872,-833.85,1586.42;158.536,-778.918,1594.73;27.1938,-844.66,1637.05;71.9051,-805.748,1737;
95.4884,-202.182,1791.91;83.7245,-352.919,1745.26;86.2712,-477.716,1724.76;104.221,-667.61,1698.44;123.37,-635.614,1702.26;220.527,-610.193,1624.87;287.105,-374.416,1631.46;303.492,-174.86,1584.32;349.681,-104.356,1570.56;365.737,-53.2317,1650.01;330.053,-50.8703,1606.53;83.6291,-640.902,1723.39;-31.34,-630.217,1739.87;-114.064,-421.125,1848.49;-182.898,-231.287,1899.63;-165.085,-167.091,1963.01;-214.373,-91.8199,1935.11;-215.618,-120.756,1961.97;169.156,-197.701,1758.85;178.902,156.58,1780.14;196.779,483.295,1870.01;200.327,597.212,1749.11;29.0593,-206.219,1821.72;-9.47283,146.23,1831.03;-20.3759,488.088,1855.3;-98.9199,579.67,1761.43;96.6409,-731.712,1665.54;13.2305,-825.355,1597.84;60.7872,-833.85,1586.42;158.536,-778.918,1594.73;27.1938,-844.66,1637.05;71.9051,-805.748,1737;
95.3844,-204.092,1792.64;82.7454,-354.886,1745.35;85.3705,-480.002,1725.27;102.769,-670.575,1700.75;122.05,-638.518,1704.1;217.313,-610.683,1624.81;278.459,-372.857,1622.64;291.568,-173.593,1571.62;332.362,-98.977,1562.11;370.231,-60.9313,1641.72;322.219,-55.1333,1612.43;82.3802,-643.511,1725.62;-32.6805,-632.614,1742.94;-112.995,-424.798,1856.83;-181.137,-235.086,1910.95;-155.538,-173.159,1974.19;-196.065,-89.7476,1956.63;-202.908,-123.455,1976.58;168.732,-199.536,1758.51;178.173,155.624,1776.79;197.878,482.144,1869.48;197.101,599.549,1751.46;29.2438,-208.198,1823.42;-12.0486,144.623,1833.53;-22.6379,486.904,1861.3;-106.614,579.201,1772.47;94.7956,-735.129,1668.53;9.12498,-826.539,1600.01;56.6769,-838.082,1591.09;157.126,-788.292,1602.14;20.2205,-845.215,1640.53;62.6481,-805.224,1741.31;
95.3844,-204.092,1792.64;82.7454,-354.886,1745.35;85.3705,-480.002,1725.27;102.769,-670.575,1700.75;122.05,-638.518,1704.1;217.313,-610.683,1624.81;278.459,-372.857,1622.64;291.568,-173.593,1571.62;332.362,-98.977,1562.11;370.231,-60.9313,1641.72;322.219,-55.1333,1612.43;82.3802,-643.511,1725.62;-32.6805,-632.614,1742.94;-112.995,-424.798,1856.83;-181.137,-235.086,1910.95;-155.538,-173.159,1974.19;-196.065,-89.7476,1956.63;-202.908,-123.455,1976.58;168.732,-199.536,1758.51;178.173,155.624,1776.79;197.878,482.144,1869.48;197.101,599.549,1751.46;29.2438,-208.198,1823.42;-12.0486,144.623,1833.53;-22.6379,486.904,1861.3;-106.614,579.201,1772.47;94.7956,-735.129,1668.53;9.12498,-826.539,1600.01;56.6769,-838.082,1591.09;157.126,-788.292,1602.14;20.2205,-845.215,1640.53;62.6481,-805.224,1741.31;
90.0532,-201.434,1794.55;73.3551,-351.193,1747.12;73.0583,-475.44,1724.48;85.9817,-664.972,1695.02;105.816,-633.338,1697.56;195.437,-609.844,1611.31;259.794,-373.804,1606.87;273.364,-174.805,1557.94;304.843,-95.6279,1554.73;327.53,-35.7092,1625.79;276.801,-52.8773,1598.45;67.9244,-638.291,1721.79;-44.834,-627.434,1748.77;-112.404,-418.691,1867.19;-171.64,-229.25,1929.3;-146.746,-170.292,1995.12;-191.225,-89.0616,1978.74;-194.79,-121.797,2000.27;160.608,-196.95,1755.55;174.029,156.609,1777.43;202.179,480.53,1872.6;196.221,596.976,1754.6;26.4305,-205.474,1829.72;-17.8452,145.773,1837.26;-22.7908,486.495,1870.2;-110.826,580.901,1788.76;74.8118,-728.509,1662.31;-9.18402,-827.08,1603.37;38.0566,-835.788,1591.17;135.16,-779.499,1593.05;6.09674,-843.612,1643.27;53.0597,-797.873,1738.99;
90.0532,-201.434,1794.55;73.3551,-351.193,1747.12;73.0583,-475.44,1724.48;85.9817,-664.972,1695.02;105.816,-633.338,1697.56;195.437,-609.844,1611.31;259.794,-373.804,1606.87;273.364,-174.805,1557.94;304.843,-95.6279,1554.73;327.53,-35.7092,1625.79;276.801,-52.8773,1598.45;67.9244,-638.291,1721.79;-44.834,-627.434,1748.77;-112.404,-418.691,1867.19;-171.64,-229.25,1929.3;-146.746,-170.292,1995.12;-191.225,-89.0616,1978.74;-194.79,-121.797,2000.27;160.608,-196.95,1755.55;174.029,156.609,1777.43;202.179,480.53,1872.6;196.221,596.976,1754.6;26.4305,-205.474,1829.72;-17.8452,145.773,1837.26;-22.7908,486.495,1870.2;-110.826,580.901,1788.76;74.8118,-728.509,1662.31;-9.18402,-827.08,1603.37;38.0566,-835.788,1591.17;135.16,-779.499,1593.05;6.09674,-843.612,1643.27;53.0597,-797.873,1738.99;
84.7185,-200.84,1793.99;66.5769,-350.392,1746.33;65.4172,-474.615,1723.45;78.0542,-664.273,1694.43;97.8996,-632.605,1696.54;186.973,-608.169,1609.95;247.828,-371.239,1602.15;257.069,-172.596,1550.65;291.068,-94.4014,1549;316.437,-26.8279,1611.84;260.687,-50.1169,1589.54;60.3977,-637.511,1721.39;-51.8633,-629.699,1751.43;-116.971,-419.251,1868.31;-170.335,-231.39,1939.95;-142.8,-171.422,2003.8;-187.543,-90.4707,1986.67;-190.219,-122.363,2009.54;154.723,-196.574,1753.96;170.524,156.918,1776.47;201.559,480.534,1872.02;196.106,595.515,1752.53;21.5925,-204.684,1830.09;-21.822,146.724,1838.45;-23.0817,487.226,1874.57;-114.633,579.11,1794.07;66.4219,-727.944,1662.1;-20.3401,-827.883,1609.78;26.3189,-837.167,1595.84;123.612,-781.268,1591.9;-3.42154,-843.283,1649.48;47.7344,-794.892,1741.71;
84.7185,-200.84,1793.99;66.5769,-350.392,1746.33;65.4172,-474.615,1723.45;78.0542,-664.273,1694.43;97.8996,-632.605,1696.54;186.973,-608.169,1609.95;247.828,-371.239,1602.15;257.069,-172.596,1550.65;291.068,-94.4014,1549;316.437,-26.8279,1611.84;260.687,-50.1169,1589.54;60.3977,-637.511,1721.39;-51.8633,-629.699,1751.43;-116.971,-419.251,1868.31;-170.335,-231.39,1939.95;-142.8,-171.422,2003.8;-187.543,-90.4707,1986.67;-190.219,-122.363,2009.54;154.723,-196.574,1753.96;170.524,156.918,1776.47;201.559,480.534,1872.02;196.106,595.515,1752.53;21.5925,-204.684,1830.09;-21.822,146.724,1838.45;-23.0817,487.226,1874.57;-114.633,579.11,1794.07;66.4219,-727.944,1662.1;-20.3401,-827.883,1609.78;26.3189,-837.167,1595.84;123.612,-781.268,1591.9;-3.42154,-843.283,1649.48;47.7344,-794.892,1741.71;
79.1015,-200.74,1794.83;60.1067,-349.646,1745.85;58.1367,-473.557,1721.82;70.6051,-662.591,1689.67;90.4491,-630.982,1692.19;178.302,-603.88,1605.27;238.956,-367.005,1599.63;248.536,-168.07,1549.89;276.157,-87.7103,1543.35;303.465,-44.4022,1624.13;256.277,-47.4371,1593.39;53.1058,-636.291,1717.14;-57.5249,-624.464,1751.33;-119.34,-419.427,1878.79;-170.977,-230.33,1947.99;-147.763,-171.893,2014.83;-188.256,-89.3037,1995.43;-194.185,-121.666,2016.97;149.204,-196.602,1755.07;165.803,156.934,1771.9;198.3,479.408,1869.99;197.437,597.726,1753.83;15.8866,-204.469,1830.69;-24.1422,147.036,1841.55;-23.1048,487.074,1879.82;-113.409,575.83,1794.73;58.8058,-725.686,1656.4;-27.4751,-826.533,1605.29;18.6548,-833.98,1588.84;113.926,-775.116,1581.92;-8.19259,-842.578,1643.6;46.0135,-795.458,1734.64;
79.1015,-200.74,1794.83;60.1067,-349.646,1745.85;58.1367,-473.557,1721.82;70.6051,-662.591,1689.67;90.4491,-630.982,1692.19;178.302,-603.88,1605.27;238.956,-367.005,1599.63;248.536,-168.07,1549.89;276.157,-87.7103,1543.35;303.465,-44.4022,1624.13;256.277,-47.4371,1593.39;53.1058,-636.291,1717.14;-57.5249,-624.464,1751.33;-119.34,-419.427,1878.79;-170.977,-230.33,1947.99;-147.763,-171.893,2014.83;-188.256,-89.3037,1995.43;-194.185,-121.666,2016.97;149.204,-196.602,1755.07;165.803,156.934,1771.9;198.3,479.408,1869.99;197.437,597.726,1753.83;15.8866,-204.469,1830.69;-24.1422,147.036,1841.55;-23.1048,487.074,1879.82;-113.409,575.83,1794.73;58.8058,-725.686,1656.4;-27.4751,-826.533,1605.29;18.6548,-833.98,1588.84;113.926,-775.116,1581.92;-8.19259,-842.578,1643.6;46.0135,-795.458,1734.64;
71.8348,-200.66,1790.6;52.8251,-348.099,1740.72;50.7176,-471.139,1716.82;61.048,-659.564,1688.52;81.1722,-628.447,1691.1;169.976,-600.688,1606.66;230.165,-365.46,1600.54;236.621,-168.318,1549.07;250.175,-85.1371,1541.31;262.527,-12.5831,1481.29;233.15,-49.3725,1595.06;43.2531,-632.701,1714.78;-66.7677,-614.964,1745.47;-124.418,-412.762,1875.99;-171.05,-227.983,1955.35;-152.723,-170.986,2024.05;-188.155,-86.7053,2005.19;-198.005,-120.337,2022.82;142.406,-196.97,1752.81;161.599,153.967,1769.62;193.615,474.636,1865.67;198.422,596.556,1755.1;8.19744,-203.984,1824.69;-26.5524,145.367,1841.66;-27.2746,483.243,1877.85;-114.835,573.776,1793.67;49.3538,-722.602,1656.2;-33.9013,-821.553,1599.42;13.3025,-832.941,1591.53;111.687,-780.847,1596.22;-22.323,-835.296,1641.2;19.3933,-784.224,1735.6;
71.8348,-200.66,1790.6;52.8251,-348.099,1740.72;50.7176,-471.139,1716.82;61.048,-659.564,1688.52;81.1722,-628.447,1691.1;169.976,-600.688,1606.66;230.165,-365.46,1600.54;236.621,-168.318,1549.07;250.175,-85.1371,1541.31;262.527,-12.5831,1481.29;233.15,-49.3725,1595.06;43.2531,-632.701,1714.78;-66.7677,-614.964,1745.47;-124.418,-412.762,1875.99;-171.05,-227.983,1955.35;-152.723,-170.986,2024.05;-188.155,-86.7053,2005.19;-198.005,-120.337,2022.82;142.406,-196.97,1752.81;161.599,153.967,1769.62;193.615,474.636,1865.67;198.422,596.556,1755.1;8.19744,-203.984,1824.69;-26.5524,145.367,1841.66;-27.2746,483.243,1877.85;-114.835,573.776,1793.67;49.3538,-722.602,1656.2;-33.9013,-821.553,1599.42;13.3025,-832.941,1591.53;111.687,-780.847,1596.22;-22.323,-835.296,1641.2;19.3933,-784.224,1735.6;
62.1528,-200.485,1787.5;44.8965,-347.576,1737;43.0053,-470.349,1713.1;53.3517,-658.562,1686.14;73.5002,-627.633,1689.53;164.409,-598.391,1608.29;215.426,-361.704,1597.36;215.841,-166.427,1540.37;239.036,-85.2278,1541.49;229.464,-87.9637,1447.24;217.029,-51.1301,1594.33;34.5717,-631.524,1711.39;-74.7375,-610.294,1741.47;-130.03,-412.426,1878.5;-170.793,-226.29,1956.77;-160.644,-173.58,2030.17;-186.905,-86.0358,2012.17;-202.1,-120.236,2024.36;134.767,-197.544,1754.12;156.444,152.786,1763.25;185.346,471.778,1863.3;201.134,593.22,1753.75;-3.32644,-203.135,1817.6;-29.7348,145.592,1844.27;-28.0756,482.309,1884.29;-112.852,571.221,1796.19;42.7757,-721.532,1653.65;-39.9626,-824.442,1604.39;7.08003,-835.114,1595.28;104.123,-780.858,1594.09;-26.6033,-836.061,1646.17;17.1827,-780.127,1736.5;
62.1528,-200.485,1787.5;44.8965,-347.576,1737;43.0053,-470.349,1713.1;53.3517,-658.562,1686.14;73.5002,-627.633,1689.53;164.409,-598.391,1608.29;215.426,-361.704,1597.36;215.841,-166.427,1540.37;239.036,-85.2278,1541.49;229.464,-87.9637,1447.24;217.029,-51.1301,1594.33;34.5717,-631.524,1711.39;-74.7375,-610.294,1741.47;-130.03,-412.426,1878.5;-170.793,-226.29,1956.77;-160.644,-173.58,2030.17;-186.905,-86.0358,2012.17;-202.1,-120.236,2024.36;134.767,-197.544,1754.12;156.444,152.786,1763.25;185.346,471.778,1863.3;201.134,593.22,1753.75;-3.32644,-203.135,1817.6;-29.7348,145.592,1844.27;-28.0756,482.309,1884.29;-112.852,571.221,1796.19;42.7757,-721.532,1653.65;-39.9626,-824.442,1604.39;7.08003,-835.114,1595.28;104.123,-780.858,1594.09;-26.6033,-836.061,1646.17;17.1827,-780.127,1736.5;
45.4165,-201.471,1786.23;26.7689,-348.123,1736.28;24.4311,-470.782,1713.67;36.6677,-658.536,1688.02;56.4259,-627.423,1690.87;143.879,-596.436,1607.05;188.913,-359.326,1593.95;192.215,-162.058,1546.75;221.021,-108.475,1605;201.823,-120.485,1513.24;183.125,-104.239,1659.41;17.9845,-631.614,1713.28;-89.685,-613.293,1749.37;-141.035,-418.043,1890.41;-175.626,-228.573,1961.87;-179.179,-180.571,2038.73;-186.535,-91.4341,2013.62;-208.566,-121.092,2025.64;117.402,-198.963,1751.99;140.65,150.408,1749.39;172.77,465.429,1857.62;193.916,595.532,1760.28;-19.4964,-203.73,1817.1;-39.0706,144.28,1846.26;-34.1606,480.24,1884.44;-115.082,569.905,1794.22;26.4165,-721.702,1656.25;-54.4219,-823.173,1602.19;-7.24606,-833.482,1594.14;89.3791,-779.169,1597.05;-42.2282,-835.819,1643.89;-1.22835,-782.327,1736.58;
45.4165,-201.471,1786.23;26.7689,-348.123,1736.28;24.4311,-470.782,1713.67;36.6677,-658.536,1688.02;56.4259,-627.423,1690.87;143.879,-596.436,1607.05;188.913,-359.326,1593.95;192.215,-162.058,1546.75;221.021,-108.475,1605;201.823,-120.485,1513.24;183.125,-104.239,1659.41;17.9845,-631.614,1713.28;-89.685,-613.293,1749.37;-141.035,-418.043,1890.41;-175.626,-228.573,1961.87;-179.179,-180.571,2038.73;-186.535,-91.4341,2013.62;-208.566,-121.092,2025.64;117.402,-198.963,1751.99;140.65,150.408,1749.39;172.77,465.429,1857.62;193.916,595.532,1760.28;-19.4964,-203.73,1817.1;-39.0706,144.28,1846.26;-34.1606,480.24,1884.44;-115.082,569.905,1794.22;26.4165,-721.702,1656.25;-54.4219,-823.173,1602.19;-7.24606,-833.482,1594.14;89.3791,-779.169,1597.05;-42.2282,-835.819,1643.89;-1.22835,-782.327,1736.58;
33.1656,-200.641,1785.95;13.499,-347.794,1737.17;10.3969,-470.68,1714.87;22.8946,-658.725,1689.44;42.5997,-627.467,1691.71;128.697,-594.792,1606.87;170.51,-356.858,1591.7;175.456,-158.158,1549.67;193.193,-92.7054,1599.82;198.95,-43.5213,1519.16;160.676,-93.0663,1657.88;4.68725,-631.774,1715.11;-100.745,-608.933,1755.5;-149.546,-414.458,1899.12;-184.776,-224.753,1970.51;-196.758,-178.507,2047.74;-187.522,-90.4311,2019.24;-215.251,-115.208,2032.34;104.696,-198.445,1750.49;131.944,151.136,1746.62;165.589,467.104,1853.12;196.017,595.747,1755.89;-31.337,-202.617,1817.92;-42.7821,145.585,1854.31;-41.4358,483.073,1882.33;-121.759,572.988,1791.46;12.1433,-722.124,1658.06;-72.1441,-822.637,1607.04;-25.4843,-832.909,1596.04;71.4433,-778.759,1594.2;-57.5397,-836.046,1647.79;-10.9493,-784.168,1738.94;
33.1656,-200.641,1785.95;13.499,-347.794,1737.17;10.3969,-470.68,1714.87;22.8946,-658.725,1689.44;42.5997,-627.467,1691.71;128.697,-594.792,1606.87;170.51,-356.858,1591.7;175.456,-158.158,1549.67;193.193,-92.7054,1599.82;198.95,-43.5213,1519.16;160.676,-93.0663,1657.88;4.68725,-631.774,1715.11;-100.745,-608.933,1755.5;-149.546,-414.458,1899.12;-184.776,-224.753,1970.51;-196.758,-178.507,2047.74;-187.522,-90.4311,2019.24;-215.251,-115.208,2032.34;104.696,-198.445,1750.49;131.944,151.136,1746.62;165.589,467.104,1853.12;196.017,595.747,1755.89;-31.337,-202.617,1817.92;-42.7821,145.585,1854.31;-41.4358,483.073,1882.33;-121.759,572.988,1791.46;12.1433,-722.124,1658.06;-72.1441,-822.637,1607.04;-25.4843,-832.909,1596.04;71.4433,-778.759,1594.2;-57.5397,-836.046,1647.79;-10.9493,-784.168,1738.94;
18.394,-197.279,1784.74;-0.349842,-344.012,1737.66;-3.34523,-466.154,1715.89;10.8577,-653.119,1692.89;30.1366,-621.861,1694.79;114.939,-588.905,1609.97;158.655,-353.459,1588.24;157.13,-164.202,1518.18;179.066,-84.7443,1533.2;189.063,-10.3748,1476.55;165.353,-63.8146,1594.38;-7.51182,-626.214,1718.04;-111.3,-605.549,1761.57;-155.04,-411.593,1904.73;-189.089,-222.017,1973.06;-204.089,-179.698,2051.31;-188.284,-94.1158,2020.21;-218.343,-115.23,2038.42;89.7059,-195.249,1750.02;116.639,151.96,1757.97;148.755,467.965,1857.66;183.985,590.817,1756.47;-45.9111,-199.105,1816.04;-53.5448,146.864,1852.49;-47.0333,481.807,1883.21;-121.99,573.296,1790.99;0.809103,-716.567,1662.46;-86.0274,-818.296,1621.72;-40.2786,-829.811,1609.62;56.4427,-777.569,1600.47;-70.0228,-829.198,1662.36;-19.5033,-772.617,1747.47;
18.394,-197.279,1784.74;-0.349842,-344.012,1737.66;-3.34523,-466.154,1715.89;10.8577,-653.119,1692.89;30.1366,-621.861,1694.79;114.939,-588.905,1609.97;158.655,-353.459,1588.24;157.13,-164.202,1518.18;179.066,-84.7443,1533.2;189.063,-10.3748,1476.55;165.353,-63.8146,1594.38;-7.51182,-626.214,1718.04;-111.3,-605.549,1761.57;-155.04,-411.593,1904.73;-189.089,-222.017,1973.06;-204.089,-179.698,2051.31;-188.284,-94.1158,2020.21;-218.343,-115.23,2038.42;89.7059,-195.249,1750.02;116.639,151.96,1757.97;148.755,467.965,1857.66;183.985,590.817,1756.47;-45.9111,-199.105,1816.04;-53.5448,146.864,1852.49;-47.0333,481.807,1883.21;-121.99,573.296,1790.99;0.809103,-716.567,1662.46;-86.0274,-818.296,1621.72;-40.2786,-829.811,1609.62;56.4427,-777.569,1600.47;-70.0228,-829.198,1662.36;-19.5033,-772.617,1747.47;
10.9343,-194.839,1777.71;-5.52578,-342.261,1734.97;-8.34678,-463.902,1714.32;2.87711,-650.18,1692.74;22.564,-619.432,1694.84;108.788,-587.492,1612.1;152.971,-352.974,1597.07;150.821,-160.313,1540.91;157.787,-77.3028,1542.68;151.476,-6.77356,1481.63;145.561,-50.3596,1601.38;-15.3934,-622.957,1717.24;-118.747,-601.538,1759.77;-160.827,-409.567,1903.77;-190.883,-224.131,1981.32;-215.77,-182.709,2056.91;-193.644,-101.443,2020.13;-227.533,-118.328,2043.05;82.6038,-193.286,1744.76;105.778,151.868,1762.88;135.66,464.038,1868.98;165.365,584.084,1764.17;-53.6933,-196.236,1807.43;-70.439,148.985,1824.2;-46.9822,478.114,1879.35;-120.383,575.453,1793.43;-7.6531,-713.26,1662.64;-94.5016,-814.006,1622.14;-48.8056,-826.901,1612.58;48.8765,-777.446,1605.84;-80.6282,-823.624,1663.6;-32.8341,-765.243,1748.22;
10.9343,-194.839,1777.71;-5.52578,-342.261,1734.97;-8.34678,-463.902,1714.32;2.87711,-650.18,1692.74;22.564,-619.432,1694.84;108.788,-587.492,1612.1;152.971,-352.974,1597.07;150.821,-160.313,1540.91;157.787,-77.3028,1542.68;151.476,-6.77356,1481.63;145.561,-50.3596,1601.38;-15.3934,-622.957,1717.24;-118.747,-601.538,1759.77;-160.827,-409.567,1903.77;-190.883,-224.131,1981.32;-215.77,-182.709,2056.91;-193.644,-101.443,2020.13;-227.533,-118.328,2043.05;82.6038,-193.286,1744.76;105.778,151.868,1762.88;135.66,464.038,1868.98;165.365,584.084,1764.17;-53.6933,-196.236,1807.43;-70.439,148.985,1824.2;-46.9822,478.114,1879.35;-120.383,575.453,1793.43;-7.6531,-713.26,1662.64;-94.5016,-814.006,1622.14;-48.8056,-826.901,1612.58;48.8765,-777.446,1605.84;-80.6282,-823.624,1663.6;-32.8341,-765.243,1748.22;
-8.497,-191.793,1777.98;-25.0774,-342.287,1745.32;-27.1221,-464.876,1727.99;-9.12788,-650.488,1700.58;8.83899,-618.507,1699.72;79.4751,-572.704,1608.53;121.05,-338.073,1580.63;127.625,-142.304,1533.96;143.899,-61.1002,1545.36;143.484,-19.9255,1461.07;121.566,-36.6683,1602.41;-24.1971,-624.617,1728.69;-120.295,-612.376,1789.11;-165.915,-409.296,1917.3;-202.401,-219.904,1983.48;-237.175,-178.331,2055.34;-213.467,-94.1639,2026.08;-248.15,-114.011,2039.61;54.9787,-188.544,1730.79;57.0469,158.939,1737.86;127.633,445.127,1890.97;121.987,581.52,1802.55;-65.736,-194.72,1820.54;-95.6771,151.16,1817.52;-58.8889,479.264,1878;-133.602,577.813,1793.75;-21.3439,-713.981,1671.45;-113.806,-807.433,1624.76;-69.4606,-818.465,1608.24;27.9201,-768.035,1598.9;-95.5797,-823.671,1662.47;-37.8489,-779.51,1749.97;
-8.497,-191.793,1777.98;-25.0774,-342.287,1745.32;-27.1221,-464.876,1727.99;-9.12788,-650.488,1700.58;8.83899,-618.507,1699.72;79.4751,-572.704,1608.53;121.05,-338.073,1580.63;127.625,-142.304,1533.96;143.899,-61.1002,1545.36;143.484,-19.9255,1461.07;121.566,-36.6683,1602.41;-24.1971,-624.617,1728.69;-120.295,-612.376,1789.11;-165.915,-409.296,1917.3;-202.401,-219.904,1983.48;-237.175,-178.331,2055.34;-213.467,-94.1639,2026.08;-248.15,-114.011,2039.61;54.9787,-188.544,1730.79;57.0469,158.939,1737.86;127.633,445.127,1890.97;121.987,581.52,1802.55;-65.736,-194.72,1820.54;-95.6771,151.16,1817.52;-58.8889,479.264,1878;-133.602,577.813,1793.75;-21.3439,-713.981,1671.45;-113.806,-807.433,1624.76;-69.4606,-818.465,1608.24;27.9201,-768.035,1598.9;-95.5797,-823.671,1662.47;-37.8489,-779.51,1749.97;
-18.7596,-196.284,1771.65;-31.9004,-347.412,1741.01;-33.2204,-469.91,1723.69;-15.8559,-655.136,1694.39;2.31947,-623.296,1694.31;72.6391,-577.911,1602.81;99.6924,-341.021,1577.99;99.4953,-141.696,1550.61;116.301,-84.0892,1608.72;133.593,-32.9806,1532.07;77.3674,-86.9327,1661.81;-31.3574,-629.533,1722.45;-124.805,-616.359,1786.55;-169.503,-416.171,1919.16;-205.639,-225.822,1982.19;-238.939,-190.045,2057.69;-224.509,-103.441,2029.76;-256.49,-126.514,2045.3;47.1503,-193.172,1728.03;48.7587,154.004,1736.28;97.5546,456.775,1863.16;93.6994,564.239,1741.32;-78.1937,-199.087,1810.98;-121.098,143.616,1778.48;-68.1541,461.74,1870.54;-126.358,576.186,1793.92;-27.8334,-718.129,1664.22;-126.286,-808.968,1625.68;-83.8192,-821.208,1605.58;13.7051,-773.506,1588.05;-105.454,-825.664,1661.76;-39.5213,-783.086,1743.96;
-18.7596,-196.284,1771.65;-31.9004,-347.412,1741.01;-33.2204,-469.91,1723.69;-15.8559,-655.136,1694.39;2.31947,-623.296,1694.31;72.6391,-577.911,1602.81;99.6924,-341.021,1577.99;99.4953,-141.696,1550.61;116.301,-84.0892,1608.72;133.593,-32.9806,1532.07;77.3674,-86.9327,1661.81;-31.3574,-629.533,1722.45;-124.805,-616.359,1786.55;-169.503,-416.171,1919.16;-205.639,-225.822,1982.19;-238.939,-190.045,2057.69;-224.509,-103.441,2029.76;-256.49,-126.514,2045.3;47.1503,-193.172,1728.03;48.7587,154.004,1736.28;97.5546,456.775,1863.16;93.6994,564.239,1741.32;-78.1937,-199.087,1810.98;-121.098,143.616,1778.48;-68.1541,461.74,1870.54;-126.358,576.186,1793.92;-27.8334,-718.129,1664.22;-126.286,-808.968,1625.68;-83.8192,-821.208,1605.58;13.7051,-773.506,1588.05;-105.454,-825.664,1661.76;-39.5213,-783.086,1743.96;
